"2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4445131","CP","STS","00","Closed","","Conditional Permit","2","17","188801","1 ADRA VILLAWAY-SITE SERVICES","4445140","CP","STS","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND** SUPERSEDED **","4505797","CP","SHO","00","Closed","","Conditional Permit","2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4554549","CP","FND","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND","4575596","CP","FND","00","Closed","","Conditional Permit","11","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 1-DRN","4679270","DR","D01","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 4","4549685","MS","H04","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 5","4549686","MS","H05","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 6","4549687","MS","H06","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 7","4549688","MS","H07","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 8","4549689","MS","H08","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 9","4549690","MS","H09","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 10","4549691","MS","H10","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 11","4549692","MS","H11","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 12","4549693","MS","H12","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 13","4549694","MS","H13","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 14","4549695","MS","H14","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 15","4549697","MS","H15","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 16","4549698","MS","H16","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 17","4549699","MS","H17","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 18","4549700","MS","H18","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 19","4549701","MS","H19","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 20","4549702","MS","H20","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 21","4549703","MS","H21","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 22","4549704","MS","H22","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 23","4549705","MS","H23","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 24","4549706","MS","H24","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 3","4549718","MS","H03","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 4","4549719","MS","H04","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 5","4549720","MS","H05","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 6","4549721","MS","H06","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 7","4549722","MS","H07","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 8","4549723","MS","H08","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 9","4549724","MS","H09","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 10","4549725","MS","H10","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 13","4549728","MS","H13","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 14","4549729","MS","H14","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 15","4549730","MS","H15","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 16","4549731","MS","H16","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 17","4549732","MS","H17","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 18","4549733","MS","H18","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 19","4549734","MS","H19","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 20","4549735","MS","H20","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 21","4549736","MS","H21","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 22","4549737","MS","H22","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 23","4549738","MS","H23","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 24","4549739","MS","H24","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 1","4502781","NH","B01","00","Permit Issued","Dec 24, 2018","New Houses",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 1","4502784","NH","B01","00","Inspection","Dec 24, 2018","New Houses",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 2","4504229","NH","B02","00","Permit Issued","Dec 24, 2018","New Houses",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 3","4504230","NH","B03","00","Permit Issued","Dec 24, 2018","New Houses",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 4","4504231","NH","B04","00","Permit Issued","Dec 24, 2018","New Houses",""
